Title,Authors,Abstract,Date,URL
"
Correlations and electronic order in a two-orbital honeycomb lattice  model for twisted bilayer graphene","Jörn W. F. Venderbos, Rafael M. Fernandes"," The recent observation of superconductivity in proximity to an insulating
phase in twisted bilayer graphene (TBG) at small `magic' twist angles has been
linked to the existence of nearly-flat bands, which make TBG a fresh playground
to investigate the interplay between correlations and superconductivity. The
low-energy narrow bands were shown to be well-described by an effective
tight-binding model on the honeycomb lattice (the dual of the triangular
Moir\'e superlattice) with a local orbital degree of freedom. In this paper, we
perform a strong-coupling analysis of the proposed $\left(p_{x},\,p_{y}\right)$
two-orbital extended Hubbard model on the honeycomb lattice. By decomposing the
interacting terms in the particle-particle and particle-hole channels, we
classify the different possible superconducting, magnetic, and charge
instabilities of the system. In the pairing case, we pay particular attention
to the two-component ($d$-wave) pairing channels, which admit vestigial phases
with nematic or chiral orders, and study their phenomenology. Furthermore, we
explore the strong-regime by obtaining a simplified spin-orbital exchange model
which may describe a putative Mott-like insulating state at quarter-filling.
Our mean-field solution reveals a rich intertwinement between ferro- and
antiferro-magnetic orders with different types of nematic and magnetic orbital
orders. Overall, our work provides a solid framework for further investigations
of the phase diagram of the two-orbital extended Hubbard model in both strong-
and weak-coupling regimes.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10416
"
Phonon excitation and energy redistribution in phonon space for energy  transport in one-dimensional lattice with nonlinear dispersion",Zhijie Xu," We first propose fundamental solutions of wave propagation in one-dimensional
dispersive chain subject to a localized initial perturbation in the
displacement. Analytical solutions are obtained for both second order nonlinear
dispersive chain and homogenous harmonic chain. Solution was also compared with
numerical results from molecular dynamics (MD) simulations. Locally dominant
phonon modes (k-space) are introduced based on these solutions. These locally
defined phonon modes k(x,t) spatially and temporally varying with x and t are
critical to the establishment of the local thermodynamic equilibrium (LTE). The
establishment of LTE should require a uniform distribution of energy in these
modes at any given time t and location x. Wave propagation accompanying with
the nonequilibrium dynamics leads to the excitation of these locally defined
phonon modes. It was found that the system energy is redistributed among these
excited phonons modes (k-space). This redistribution process is only possible
with nonlinear dispersion and requires a finite amount of time to achieve a
steady state distribution depending on the spatial distribution (or frequency
content) of initial perturbation and the dispersion relation, where sharper and
concentrated perturbation leads to a faster redistribution. Ballistic type of
heat transport along the harmonic chain reveals that at any given position the
lowest mode (k=0) is excited first and gradually expanding to the highest mode,
which can only asymptotically approach the maximum mode of the first Brillouin
zone. Energy is shown to be uniformly distributed in all available phonon modes
lower than the highest mode. The energy flux along the chain is shown to be a
constant with time and proportional to the sound speed (ballistic transport).
Comparison with the Fourier's law leads to a time-dependent thermal
conductivity that diverges with time.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10424
"
Method of Simulating the Dynamics of Long-Range Interacting Spin Systems","Henrik Christiansen, Suman Majumder, Wolfhard Janke"," We introduce a novel method that eases the daunting task of simulating
dynamics in spin systems with long-range interaction. Our Monte Carlo
simulations of the long-range Ising model for the nonequilibrium phase ordering
dynamics in two spatial dimensions perform $\sim 10^3$ times faster than the
standard approach. Importantly, this enables us to establish agreement with the
theoretical prediction for the time dependence of domain growth, in contrast to
previous numerical studies. Our method can easily be generalized to
applications in other systems.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10426
"
The magnetoelectric coupling in Electrodynamics","A. Martín-Ruiz, M. Cambiaso, L. F. Urrutia"," We explore a model akin to axion electrodynamics in which the axion field
$\theta (t,\mathbf{x})$ rather than being dynamical is a piecewise constant
effective parameter $\theta$ encoding the microscopic properties of the medium
inasmuch as its permittivity or permeability, defining what we call a
$\theta$-medium. This model describes a large class of phenomena, among which
we highlight the electromagnetic response of materials with topological order,
like topological insulators for example. We pursue a Green's function
formulation of what amounts to typical boundary-value problems of
$\theta$-media, when external sources or boundary conditions are given. As an
illustration of our methods, which we have also extended to ponderable media,
we interpret the constant $\theta$ as a novel topological property of vacuum, a
so called $\theta$-vacuum, and restrict our discussion to the cases where the
permittivity and the permeability of the media is one. In this way we
concentrate upon the effects of the additional $\theta$ coupling which induce
remarkable magnetoelectric effects. The issue of boundary conditions for
electromagnetic radiation is crucial for the occurrence of the Casimir effect,
therefore we apply the methods described above as an alternative way to
approach the modifications to the Casimir effect by the inclusion of
topological insulators.
",(Submitted on 28 Aug 2018 (,https://arxiv.org/abs/1808.09337
"
Satisfied-Defect, Unsatisfied-Cooperate: A Novel Evolutionary Dynamics  of Cooperation Led by Aspiration","Ik Soo Lim, Peter Wittek"," The evolutionary game theory has been widely used to study the evolution of
cooperation in social dilemmas where imitation-led strategy updates are
typically assumed. However, results of recent behavioural experiments are not
compatible with the predictions based on the imitation dynamics, casting doubts
on the assumption of the imitation-led updates and calling for alternative
mechanisms of strategy updates. Although an aspiration-led update is often
considered as an alternative to the imitation-led one, they are still similar
in that both yield cooperation less abundant than defection in Prisoner's
Dilemma games. While details of update rules can have significant impacts on
the evolutionary outcomes and many variations in imitation-led updates are thus
studied, there exist few alternatives in aspiration-led updates. We introduce a
novel aspiration-led update mechanism (`Satisfied-Defect,
Unsatisfied-Cooperate') that is psychologically intuitive and yields
cooperation to be more abundant than defection in Prisoner's Dilemma games.
Using analytical and numerical methods, we study and link the stochastic
dynamics of it in finite populations and the deterministic dynamics of infinite
populations.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09957
"
Pseudo-magnetic field and effective spin-orbit interaction for a  spin-1/2 particle confined to a curved surface","Guo-Hua Liang, Yong-Long Wang, Meng-Yun Lai, Hui Liu, Hong-Shi Zong, Shi-Ning Zhu"," By considering the spin connection, we deduce the effective equation for a
spin-1/2 particle confined to a curved surface with the non-relativistic limit
and in the thin-layer quantization formalism. We obtain a pseudo-magnetic field
and an effective spin-orbit interaction generated by the spin connection.
Geometrically, the pseudo-magnetic field is proportional to the Gaussian
curvature and the effective spin-orbit interaction is determined by the
Weingarten curvature tensor. Particularly, we find that the pseudo-magnetic
field and the effective spin-orbit interaction can be employed to separate the
electrons with different spin orientations. All these results are demonstrated
in two examples, a straight cylindrical surface and a bent one.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09959
"
Entanglement entropy and Wilson loop",Bom Soo Kim," We study both entanglement and the R\'enyi entropies for 2 dimensional Dirac
fermions in the presence of topological Wilson loops. In the language of
$\mathbb{Z}_n$ orbifold theories, the Wilson loop is interpreted as an electric
operator while the orbifold twist operator as a magnetic one. The entropies
depend on the Wilson loops and the corresponding topological phase transitions,
both in the large radius and low temperature limits. This happens because the
entropies depend on the conformal dimensions of the electromagnetic operators.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09976
"
Spread of Entanglement in Non-Relativistic Theories",Sagar F. Lokhande," We use a simple holographic toy model to study global quantum quenches in
strongly-coupled, hyperscaling-violating-Lifshitz quantum field theories using
entanglement entropy as a probe. Generalizing our results in arxiv:",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09979
"
The adiabatic theorem in a quantum many-body setting","Sven Bachmann, Wojciech De Roeck, Martin Fraas"," In these lecture notes, we review the adiabatic theorem in quantum mechanics,
focusing on a recent extension to many-body systems. The role of locality is
emphasized and the relation to the quasi-adiabatic flow discussed. An important
application of these results to linear response theory is also reviewed.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.09985
"
A Finite-field Approach for $GW$ Calculations Beyond the Random Phase  Approximation","He Ma, Marco Govoni, Francois Gygi, Giulia Galli"," We describe a finite-field approach to compute density response functions,
which allows for efficient $G_0W_0$ and $G_0W_0\Gamma_0$ calculations beyond
the random phase approximation. The method is easily applicable to density
functional calculations performed with hybrid functionals. We present results
for the electronic properties of molecules and solids and we discuss a general
scheme to overcome slow convergence of quasiparticle energies obtained from
$G_0W_0\Gamma_0$ calculations, as a function of the basis set used to represent
the dielectric matrix.
",(Submitted on 29 Aug 2018),https://arxiv.org/abs/1808.10001
"
Uniformly-moving non-singular dislocations with ellipsoidal core shape  in anisotropic media",Yves-Patrick Pellegrini," To allow for `relativistic'-like core contraction effects, an anisotropic
regularization of steadily-moving rectilinear dislocations of arbitrary
orientation is introduced, with two scale parameters $a_\parallel$ and
$a_\perp$ along the direction of motion and transverse to it, respectively. The
dislocation core is ellipsoidal. When $a_\perp/a_\parallel\to 0$, the model
reduces to the Peierls-Eshelby dislocation, the fields of which are
non-differentiable on the slip plane. For finite $a_\parallel$ and $a_\perp$,
fields are everywhere differentiable. Applying the author's so-called `causal'
Stroh formalism to the model, explicit expressions for the regularized fields
in anisotropic elasticity are derived for any velocity. For faster-than-wave
velocities, Mach-cone angles are found insensitive to the ratio
$a_\parallel/a_\perp$, as must be. However, the larger $a_\parallel$, the
weaker the intensity of the cone branches. An expression is given for the
radiative dissipative force opposed to motion. From this expression, it is
inferred that the concept of a `radiation-free' intersonic velocity can, when
not applicable, be replaced by that of a `least-radiation' velocity.
",(Submitted on 21 Aug 2018),https://arxiv.org/abs/1808.10272
"
Determining interface dielectric losses in superconducting coplanar  waveguide resonators","Wayne Woods, Greg Calusine, Alexander Melville, Arjan Sevi, Evan Golden, David K. Kim, Danna Rosenberg, Jonilyn L. Yoder, William D. Oliver"," Superconducting quantum computing architectures comprise resonators and
qubits that experience energy loss due to two-level systems (TLS) in bulk and
interfacial dielectrics. Understanding these losses is critical to improving
performance in superconducting circuits. In this work, we present a method for
quantifying the TLS losses of different bulk and interfacial dielectrics
present in superconducting coplanar waveguide (CPW) resonators. By combining
statistical characterization of sets of specifically designed CPW resonators on
isotropically etched silicon substrates with detailed electromagnetic modeling,
we determine the separate loss contributions from individual material
interfaces and bulk dielectrics. This technique for analyzing interfacial TLS
losses can be used to guide targeted improvements to qubits, resonators, and
their superconducting fabrication processes.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10347
"
High-Performance Multi-Mode Ptychography Reconstruction on Distributed  GPUs","Zhihua Dong, Yao-Lung L. Fang, Xiaojing Huang, Hanfei Yan, Sungsoo Ha, Wei Xu, Yong S. Chu, Stuart I. Campbell, Meifeng Lin"," Ptychography is an emerging imaging technique that is able to provide
wavelength-limited spatial resolution from specimen with extended lateral
dimensions. As a scanning microscopy method, a typical two-dimensional image
requires a number of data frames. As a diffraction-based imaging technique, the
real-space image has to be recovered through iterative reconstruction
algorithms. Due to these two inherent aspects, a ptychographic reconstruction
is generally a computation-intensive and time-consuming process, which limits
the throughput of this method. We report an accelerated version of the
multi-mode difference map algorithm for ptychography reconstruction using
multiple distributed GPUs. This approach leverages available scientific
computing packages in Python, including mpi4py and PyCUDA, with the core
computation functions implemented in CUDA C. We find that interestingly even
with MPI collective communications, the weak scaling in the number of GPU nodes
can still remain nearly constant. Most importantly, for realistic diffraction
measurements, we observe a speedup ranging from a factor of $10$ to $10^3$
depending on the data size, which reduces the reconstruction time remarkably
from hours to typically about 1 minute and is thus critical for real-time data
processing and visualization.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10375
"
Entanglement entropy on finitely ramified graphs",Ibrahim Akal," We compute the entanglement entropy in a composite system separated by a
finitely ramified boundary with the structure of a self-similar lattice graph.
We derive the entropy as a function of the decimation factor which determines
the spectral dimension, the latter being generically different from the
topological dimension. For large decimations, the graph becomes increasingly
dense, yielding a gain in the entanglement entropy which, in the asymptotically
smooth limit, approaches a constant value. Conversely, a small decimation
factor decreases the entanglement entropy due to a large number of spectral
gaps which regulate the amount of information crossing the boundary. In line
with earlier studies, we also comment on similarities with certain holographic
formulations. Finally, we calculate the higher order corrections in the
entanglement entropy which possess a log-periodic oscillatory behavior.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10391
"
Bifurcations in the time-delayed Kuramoto model of coupled oscillators:  Exact results","David Métivier, Shamik Gupta"," In the context of the Kuramoto model of coupled oscillators with distributed
frequencies interacting via a time-delayed mean-field, we derive as a function
of the delay exact results for stability boundary between incoherent and
synchronized states and the nature in which the latter bifurcates from the
former. Our results are based on an unstable manifold expansion in the vicinity
of the bifurcation applied to both the kinetic equation for the distribution
function for a generic frequency distribution and the Ott-Antonsen(OA)-reduced
dynamics for a Lorentzian distribution. Besides elucidating the effects of
delay on bifurcation, we show that the Ott-Antonsen-approach, although an
ansatz, gives an amplitude dynamics of the unstable modes close to bifurcation
that remarkably coincides with the one derived from the kinetic equation.
Interestingly, close to the bifurcation, the unstable manifold derived from the
kinetic equation has the same form as the OA manifold.
",(Submitted on 30 Aug 2018),https://arxiv.org/abs/1808.10436
"
Entanglement Entropy, Chemical Potential, Current Source, and Wilson  Loop",Bom Soo Kim," We construct and analytically compute entanglement and the R\'enyi entropies
of Dirac fermions on a 2 dimensional torus in the presence of background
chemical potential, current source and Wilson loop, by employing correlation
functions of the electromagnetic vertex operators of $\mathbb{Z}_n$ orbifold
theory. The entropies reveal numerous novelties. They probe the energy levels
of compact fermions through the chemical potential, demonstrate interference
phenomena with the current source being `beat frequency,' and experience
topological phase transitions by dialing the Wilson loop, in the low
temperature limit. In the large radius limit, they depend only on the Wilson
loop via topological transitions, which are tightly linked to conformal
dimension of the electromagnetic operators.
",(Submitted on 4 May 2017 (,https://arxiv.org/abs/1705.01859
"
Entanglement Entropy with Background Gauge Fields",Bom Soo Kim," We study the entanglement entropy, the R\'enyi entropy, and the mutual
(R\'enyi) information of Dirac fermions on a 2 dimensional torus in the
presence of constant gauge fields. We derive their general formulas using the
equivalence between twisted boundary conditions and the background gauge
fields. Novel and interesting physical consequences have been presented in
",(Submitted on 21 Jun 2017 (,https://arxiv.org/abs/1706.07110
"
Classical fields in the one-dimensional Bose gas: applicability and  determination of the optimal cutoff","J. Pietraszewicz, P. Deuar"," To finalize information about the accuracy of the classical field approach
for the 1d Bose gas, the lowest temperature quasicondensate was studied by
comparing the extended Bogoliubov model of Mora and Castin, to its classical
field analogue. The parameters for which the physics is well described by
matter waves are now presented for all 1d regimes, and concurrently, the
optimal cutoff that best matches all observables together is also provided.
This cutoff rises strongly with density when the chemical potential is higher
than the thermal energy to account for kinetic energy. As a consequence, clouds
that reach this coldest quantum fluctuating regime are better described using a
trap basis than plane waves. This contrasts with higher temperature clouds for
which the basis choice is less important. In passing, estimates for chemical
potential, density fluctuations, kinetic and interaction energy in the low
temperature quasicondensate are obtained up to several leading terms.
",(Submitted on 6 Jul 2017 (,https://arxiv.org/abs/1707.01776
"
Certification and Quantification of Multilevel Quantum Coherence","Martin Ringbauer, Thomas R. Bromley, Marco Cianciaruso, Ludovico Lami, W. Y. Sarah Lau, Gerardo Adesso, Andrew G. White, Alessandro Fedrizzi, Marco Piani"," Quantum coherence, present whenever a quantum system exists in a
superposition of multiple classically distinct states, marks one of the
fundamental departures from classical physics. Quantum coherence has recently
been investigated rigorously within a resource-theoretic formalism. However,
the finer-grained notion of multilevel coherence, which explicitly takes into
account the number of superposed classical states, has remained relatively
unexplored. A comprehensive analysis of multi-level coherence, which acts as
the single-party analogue to multi-partite entanglement, is essential for
understanding natural quantum processes as well as for gauging the performance
of quantum technologies. Here we develop the theoretical and experimental
groundwork for characterizing and quantifying multilevel coherence. We prove
that non-trivial levels of purity are required for multilevel coherence, as
there is a ball of states around the maximally mixed state that do not exhibit
multilevel coherence in any basis. We provide a simple necessary and sufficient
analytical criterion to verify multilevel coherence, which leads to a complete
classification for three-level systems. We present the robustness of multilevel
coherence, a bona fide quantifier which we show to be numerically computable
via semidefinite programming and experimentally accessible via multilevel
coherence witnesses. We further verify and lower-bound the robustness of
multilevel coherence by performing a semi-device-independent phase
discrimination task, implemented experimentally with four-level probes in a
photonic setup. Our results contribute to understanding the operational
relevance of genuine multilevel coherence, also by demonstrating the key role
it plays in enhanced phase discrimination---a primitive for quantum
communication and metrology---and suggest new ways to reliably test the quantum
behaviour of physical systems.
",(Submitted on 17 Jul 2017 (,https://arxiv.org/abs/1707.05282
"
Tunneling of Micro-sized Droplets Through a Flowing Soap Film","Ildoo Kim, X.L. Wu"," When a micron-sized water droplet impacts on a freely suspended soap film
with speed $v_{i}$, there exists a critical impact velocity of penetration
$v_{C}$. For the droplet with $v_{i}<v_{C}$, it flows with the soap film after
the impact whereas with $v_{i}>v_{C}$, it tunnels through. In all cases, the
film remains intact despite the fact that the droplet radius ($R_{0}=26\,\mu
m$) is much greater than the film thickness ($0<h\lesssim10\,{\mu}m$). The
critical velocity $v_{C}$ was measured as a function of $h$, and interestingly
$v_{C}$ approaches an asymptotic value $v_{C0}\simeq520\,$ cm/s in the limit
$h\rightarrow0$. This indicates that in addition to an inertial effect, a
deformation or stretching energy of the film is required for penetration.
Quantitatively, we found that this deformation energy corresponds to the
creation of $\sim14$ times of the cross-sectional area of the droplet ($14\pi
R_{0}^{2}$) or a critical Weber number ${\rm We_{C} }
(\equiv2R_{0}\rho_{w}v_{C0}^{2}/\sigma)\simeq44$, where $\rho_{w}$ and $\sigma$
are respectively the density and the surface tension of water.
",(Submitted on 14 Aug 2017 (,https://arxiv.org/abs/1708.04331
"
Newton's second law in spin-orbit torque","Cong Son Ho, Seng Ghee Tan, Shun-Qing Shen, Mansoor B. A. Jalil"," Spin-orbit torque (SOT) refers to the excitation of magnetization dynamics
via spin-orbit coupling under the application of a charged current. In this
work, we introduce a simple and intuitive description of the SOT in terms of
spin force. In Rashba spin-orbit coupling system, the damping-like SOT can be
expressed as ${\mathbf T}^\mathrm{so}={\mathbf R}_c\times {\mathbf F}^{{\mathrm
{so}}}$, in analogy to the classical torque-force relation, where $R_c$ is the
effective radius characterizing the Rashba splitting in the momentum space. As
a consequence, the magnetic energy is transferred to the conduction electrons,
which dissipates through Joule heating at a rate of $({\mathbf j}_e\cdot
{\mathbf F}^{\mathrm {so}})$, with $j_e$ being the applied current. Finally, we
propose an experimental verification of our findings via measurement of the
anisotropic magnetoresistance effect.
",(Submitted on 5 Sep 2017 (,https://arxiv.org/abs/1709.01302
"
Weak-link Josephson Junctions Made from Topological Crystalline  Insulators","R. A. Snyder, C. J. Trimble, C. C. Rong, P. A. Folkes, P. J. Taylor, J. R. Williams"," We report on the fabrication of Josephson junctions using the topological
crystalline insulator Pb$_{0.5}$Sn$_{0.5}$Te as the weak link. The properties
of these junctions are characterized and compared to those fabricated with weak
links of PbTe, a similar material yet topologically trivial. Most striking is
the difference in the AC Josephson effect: junctions made with
Pb$_{0.5}$Sn$_{0.5}$Te exhibit rich subharmonic structure consistent with a
skewed current-phase relation. This structure is absent in junctions fabricated
from PbTe. A discussion is given on the origin of this effect as an indication
of novel behavior arising from the topologically nontrivial surface state.
",(Submitted on 17 Oct 2017 (,https://arxiv.org/abs/1710.06077
"
Phase diagrams and multistep condensations of spin-1 bosonic gases in  optical lattices","Xiaolei Zan, Jing Liu, Jianhua Wu, Yongqiang Li"," Motivated by recent experimental processes, we systemically investigate
strongly correlated spin-1 ultracold bosons trapped in a three-dimensional
optical lattice in the presence of an external magnetic field. Based on a
recently developed bosonic dynamical mean-field theory (BDMFT), we map out
complete phase diagrams of the system for both antiferromagnetic and
ferromagnetic interactions, where various phases are found as a result of the
interplay of spin-dependent interaction and quadratic Zeeman energy. For
antiferromagnetic interactions, the system demonstrates competing magnetic
orders, including nematic, spin-singlet and ferromagnetic insulating phase,
depending on longitudinal magnetization, whereas, for ferromagnetic case, a
ferromagnetic-to-nematic-insulating phase transition is observed for small
quadratic Zeeman energy, and the insulating phase demonstrates the nematic
order for large Zeeman energy. Interestingly, at low magnetic field and finite
temperature, we find an abnormal multi-step condensation of the strongly
correlated superfluid, i.e. the critical condensing temperature of the $m_F=-1$
component with antiferromagnetic interactions demonstrates an increase with
longitudinal magnetization, while, for ferromagnetic case, the Zeeman component
$m_F = 0$ demonstrates a local minimum for the critical condensing temperature,
in contrast to weakly interacting cases.
",(Submitted on 15 Nov 2017 (,https://arxiv.org/abs/1711.05470
"
Exact edge, bulk and bound states of finite topological systems","Callum W. Duncan, Patrik Öhberg, Manuel Valiente"," Finite topologically non-trivial systems are often characterised by the
presence of bound states at their physical edges. These topological edge modes
can be distinguished from usual Shockley waves energetically, as their energies
remain finite and in-gap. On a clean 1D or reducible 2D model, in either the
commensurate or semi-infinite case, the edge modes can be obtained
analytically, as shown in [PRL 71, 3697 (1993)] and [PRA 89, 023619 (2014)]. We
put forward a method for obtaining the spectrum and wave functions of
topological edge modes for arbitrary finite lattices, including the
incommensurate case. A small number of parameters are easily determined
numerically, with the form of the eigenstates remaining fully analytical. We
also obtain the bulk modes in the finite system analytically and their
eigenenergies, which lie within the infinite-size limit continuum. Our method
is general and can be easily applied to obtain the properties of
non-topological models and/or extended to include impurities. As an example, we
consider the case of an impurity located next to one edge of a 1D system,
equivalent to a softened boundary in a separable 2D model. We show that a
localised impurity can have a drastic effect on the edge modes of the system.
Using the periodic Harper and Hofstadter models to illustrate our method, we
find that, on increasing the impurity strength, edge states can enter or exit
the continuum, and a trivial Shockley state bound to the impurity may appear.
The fate of the topological edge modes in the presence of impurities can be
addressed by quenching the impurity strength. We find that at certain critical
impurity strengths, the transition probability for a particle initially
prepared in an edge mode to decay into the bulk exhibits discontinuities that
mark the entry and exit points of edge modes from and into the bulk spectrum.
",(Submitted on 26 Jan 2018 (,https://arxiv.org/abs/1801.08942
"
Momentum-space and real-space Berry curvatures in Mn$_{3}$Sn","Xiaokang Li, Liangcai Xu, Huakun Zuo, Alaska Subedi, Zengwei Zhu, Kamran Behnia"," Mn$_{3}$X (X= Sn, Ge) are non-collinear antiferromagnets hosting a large
anomalous Hall effect (AHE). Weyl nodes in the electronic dispersions are
believed to cause this AHE, but their locus in the momentum space is yet to be
pinned down. we present a detailed study of the Hall conductivity tensor and
magnetization in Mn$_{3}$Sn crystals and find that in the presence of a
moderate magnetic field, spin texture sets the orientation of the $k$-space
Berry curvature with no detectable in-plane anisotropy due to the $Z_6$
symmetry of the underlying lattice. We quantify the energy cost of domain
nucleation and show that the multi-domain regime is restricted to a narrow
field window. Comparing the field-dependence of AHE and magnetization, we find
indirect evidence for real-space Berry curvature caused by these domain walls.
",(Submitted on 1 Feb 2018 (,https://arxiv.org/abs/1802.00277
"
Collective power: Minimal model for thermodynamics of nonequilibrium  phase transitions","Tim Herpich, Juzar Thingna, Massimiliano Esposito"," We propose a thermodynamically consistent minimal model to study
synchronization which is made of driven and interacting three-state units. This
system exhibits at the mean-field level two bifurcations separating three
dynamical phases: a single stable fixed point, a stable limit cycle indicative
of synchronization, and multiple stable fixed points. These complex emergent
dynamical behaviors are understood at the level of the underlying linear
Markovian dynamics in terms of metastability, i.e. the appearance of gaps in
the upper real part of the spectrum of the Markov generator. Stochastic
thermodynamics is used to study the dissipated work across dynamical phases as
well as across scales. This dissipated work is found to be reduced by the
attractive interactions between the units and to nontrivially depend on the
system size. When operating as a work-to-work converter, we find that the
maximum power output is achieved far-from-equilibrium in the synchronization
regime and that the efficiency at maximum power is surprisingly close to the
linear regime prediction. Our work shows the way towards building a
thermodynamics of nonequilibrium phase transitions in conjunction to
bifurcation theory.
",(Submitted on 1 Feb 2018 (,https://arxiv.org/abs/1802.00461
"
Quench Dynamics of Finite Bosonic Ensembles in Optical Lattices with  Spatially Modulated Interactions","T. Plaßmann, S. I. Mistakidis, P. Schmelcher"," The nonequilibrium quantum dynamics of few boson ensembles which experience a
spatially modulated interaction strength and are confined in finite optical
lattices is investigated. We utilize a cosinusoidal spatially modulated
effective interaction strength which is characterized by its wavevector,
inhomogeneity amplitude, interaction offset and a phase. Performing quenches
either on the wavevector or the phase of the interaction profile an enhanced
imbalance of the interatomic repulsion between distinct spatial regions of the
lattice is induced. Following both quench protocols triggers various tunneling
channels and a rich excitation dynamics consisting of a breathing and a cradle
mode. All modes are shown to be amplified for increasing inhomogeneity
amplitude of the interaction strength. Especially the phase quench induces a
directional transport enabling us to discern energetically, otherwise,
degenerate tunneling pathways. Moreover, a periodic population transfer between
distinct momenta for quenches of increasing wavevector is observed, while a
directed occupation of higher momenta can be achieved following a phase quench.
Finally, during the evolution regions of partial coherence are revealed between
the predominantly occupied wells.
",(Submitted on 19 Feb 2018 (,https://arxiv.org/abs/1802.06693
"
Building Maps in Collective Variable Space","Ilaria Gimondi, Gareth A. Tribello, Matteo Salvalaglio"," Enhanced sampling techniques such as umbrella sampling and metadynamics are
now routinely used to provide information on how the thermodynamic potential,
or free energy, depends on a small number of collective variables. The free
energy surfaces that one extracts by using these techniques provide a
simplified or coarse-grained representation of the configurational ensemble. In
this work we discuss how auxiliary variables can be mapped in collective
variable (CV) space and how the dependence of the average value of a function
of the atomic coordinates on the value of a small number of CVs can thus be
visualised. We show that these maps allow one to analyse both the physics of
the molecular system under investigation and the quality of the reduced
representation of the system that is encoded in a set of CVs. We apply this
approach to analyse the degeneracy of CVs and to compute entropy and enthalpy
surfaces in CV space both for conformational transitions in alanine dipeptide
and for phase transitions in carbon dioxide molecular crystals under pressure.
",(Submitted on 3 Mar 2018 (,https://arxiv.org/abs/1803.01093
"
Rotation-symmetry-enforced coupling of spin and angular momentum for  p-orbital bosons","Yongqiang Li, Jianmin Yuan, Andreas Hemmerich, Xiaopeng Li"," Intrinsic spin angular-momentum coupling of an electron has a relativistic
quantum origin with the coupling arising from charged-orbits, which does not
carry over to charge-neutral atoms. Here we propose a mechanism of spontaneous
generation of spin angular-momentum coupling with spinor atomic bosons loaded
into $p$-orbital bands of a two-dimensional optical-lattice. This spin
angular-momentum coupling originates from many-body correlations and
spontaneous symmetry breaking in a superfluid, with the key ingredients
attributed to spin-channel quantum fluctuations and an approximate rotation
symmetry. The resultant spin angular-momentum intertwined superfluid has Dirac
excitations. In presence of a chemical potential difference for adjacent sites,
it provides a bosonic analogue of a symmetry-protected-topological insulator.
Through a dynamical mean-field calculation, this novel superfluid is found to
be a generic low-temperature phase, and it gives way to Mott localization only
at strong interactions and even-integer fillings. We show the temperature to
reach this order is accessible with present experiments.
",(Submitted on 12 Mar 2018 (,https://arxiv.org/abs/1803.04429
"
Emergent dimerization and localization in disordered quantum chains","André P. Vieira, José A. Hoyos"," We uncover a novel mechanism for inducing a gapful phase in interacting
many-body quantum chains. The mechanism is nonperturbative, being triggered
only in the presence of both strong interactions and strong aperiodic
(disordered) modulation. In the context of the critical antiferromagnetic
spin-1/2 XXZ chain, we identify an emerging dimerization which removes the
system from criticality and stabilizes the novel phase. This mechanism is shown
to be quite general in strongly interacting quantum chains in the presence of
strongly modulated quasiperiodic disorder which is, surprisingly,
perturbatively irrelevant. Finally, we also characterize the associated quantum
phase transition via the corresponding critical exponents and thermodynamic
properties.
",(Submitted on 13 Apr 2018 (,https://arxiv.org/abs/1804.05108
"
Experimental validation of phase space conduits of transition between  potential wells","Shane D. Ross, Amir E. BozorgMagham, Shibabrat Naik, Lawrence N. Virgin"," A phase space boundary between transition and non-transition, similar to
those observed in chemical reaction dynamics, is shown experimentally in a
macroscopic system. We present a validation of the phase space flux across rank
one saddles connecting adjacent potential wells and confirm the underlying
phase space conduits that mediate the transition. Experimental regions of
transition are found to agree with the theory to within 1\%, suggesting the
robustness of phase space conduits of transition in a broad array of two or
more degree of freedom experimental systems, despite the presence of small
dissipation.
",(Submitted on 15 Apr 2018 (,https://arxiv.org/abs/1804.05363
